image,cot
brisc2025_test_00062_gl_ax_t1,"Texture: Predominantly heterogeneous solid mass with mixed iso-/hypointense signal and mild internal mottling; minimal noise.  
Boundary: Margins partially indistinct with blurry interfaces and variable contrast against adjacent gray matter/CSF; no clear capsule.  
Context: Adjacent ventricles, basal cisterns, and cortical vessels can mimic similar signal and confuse tumor–edema/CSF separation.  
Summary: Heterogeneous parenchymal lesion with partly ill-defined, low-contrast borders near CSF spaces and vessels, making precise segmentation challenging."
brisc2025_test_00063_gl_ax_t1,"Texture: Predominantly heterogeneous with mixed signal intensity and mild intralesional necrotic/cystic appearance; slight background noise.  
Boundary: Irregular, partly indistinct margins with limited lesion-to-parenchyma contrast in areas; some segments appear sharp.  
Context: Adjacent normal cortex/white matter and possible peritumoral edema can mimic tumor signal; nearby sulci/CSF interfaces may confuse edges.  
Summary: Irregular heterogeneous intracranial mass with partially ill-defined margins and edema-related signal overlap with surrounding brain."
brisc2025_test_00064_gl_ax_t1,"Texture: Predominantly heterogeneous signal with mild internal intensity variation; minimal grain/noise.  
Boundary: Mostly well-circumscribed but partially indistinct margins with mild low-contrast blending into adjacent cortex/white matter.  
Context: Adjacent normal parenchyma and possible edema-like signal can mimic tumor extent; proximity to cortical surface/CSF may confuse edge delineation.  
Summary: Heterogeneous intra-axial mass with partly ill-defined margins and subtle perilesional blending that complicates precise segmentation."
brisc2025_test_00065_gl_ax_t1,"Texture: Heterogeneous solid lesion with mild internal signal variability; minimal noise.
Boundary: Partly well-circumscribed but with locally indistinct margins; moderate lesion-to-parenchyma contrast.
Context: Adjacent brainstem/cerebellar tissue and nearby CSF spaces/vessels can mimic margins due to similar intensity and partial-volume effects.
Summary: Heterogeneous posterior fossa mass with partially blurred boundaries near CSF/vessels, making edge delineation challenging."
brisc2025_test_00066_gl_ax_t1,"Texture: Heterogeneous, lobulated mass with mixed signal intensity and mild internal mottling; minimal background noise.  
Boundary: Partly well-defined but locally indistinct margins with subtle intensity gradient into adjacent parenchyma; moderate contrast.  
Context: Adjacent enhancing vessels/normal gyral structures may mimic lesion margins and complicate separation.  
Summary: Lobulated heterogeneous enhancing-appearing lesion with partially blurred margins near vascular and cortical structures, making precise contouring challenging."
brisc2025_test_00067_gl_ax_t1,"Texture: Heterogeneous signal with central hyperintense focus and surrounding relatively hypointense/iso-intense tissue; mild background noise.  
Boundary: Partly well-defined but with indistinct margins where it blends with adjacent deep gray/white matter; moderate contrast.  
Context: Adjacent ventricles/CSF spaces and enhancing vascular structures may mimic lesion signal and confuse edges.  
Summary: Small heterogeneous intra-axial enhancing lesion with partially indistinct margins near ventricles and vessels, making boundary delineation challenging."
brisc2025_test_00068_gl_ax_t1,"Texture: Mildly heterogeneous, predominantly hypointense lesion with subtle internal signal variation; low noise.  
Boundary: Margins are partially indistinct with low contrast against adjacent cortical/subcortical parenchyma; slight blur suggests subtle edema/infiltration.  
Context: Adjacent dura/CSF spaces and cortical vessels can mimic enhancing rim or obscure the lesion edge.  
Summary: Small mildly heterogeneous hypointense mass with partially ill-defined, low-contrast borders near cortex and vessels, making delineation challenging."
brisc2025_test_00069_gl_ax_t1,"Texture: Heterogeneous signal with mild internal intensity variation; minimal noise.  
Boundary: Partly indistinct margins with subtle contrast to adjacent brain parenchyma; edges appear mildly blurred.  
Context: Adjacent cortical–subcortical structures and nearby enhancing vessels/dura can mimic or obscure lesion extent.  
Summary: Heterogeneously intense mass with mildly ill-defined, low-contrast margins near vessels and gray–white interfaces, complicating segmentation."
brisc2025_test_00070_gl_ax_t1,"Texture: Heterogeneous enhancing mass with internal intensity variation; mild background noise from post-contrast parenchyma.  
Boundary: Partly indistinct, mildly irregular margins with some blurring/partial-volume against adjacent cortex; moderate contrast to surrounding brain.  
Context: Adjacent cortical/white-matter signal and enhancing vessels/meninges may mimic or obscure tumor edges.  
Summary: Heterogeneously enhancing intracranial lesion with partially ill-defined margins near enhancing vascular/meningeal structures, complicating precise segmentation."
brisc2025_test_00071_gl_ax_t1,"Texture: Predominantly heterogeneous mass with a hypointense/necrotic-appearing core and relatively more hyperintense rim; mild background noise.  
Boundary: Partly well-circumscribed but with segments of indistinct margin due to subtle contrast with adjacent cortex/white matter and mild partial-volume effect.  
Context: Surrounded by normal gyral cortex and white matter with similar gray-level intensities that can mimic lesion margins.  
Summary: Heterogeneous ring-like intracranial lesion with a necrotic center and partially indistinct borders blending with adjacent parenchyma."
brisc2025_test_00072_gl_ax_t1,"Texture: Predominantly heterogeneous signal intensity with mild internal variation; minimal noise.  
Boundary: Largely ill-defined/indistinct margins with partial sharp segments; moderate low-contrast interface with adjacent parenchyma.  
Context: Adjacent cortical–subcortical gray/white matter and sulci can mimic similar intensity, risking inclusion of edema/partial-volume CSF spaces.  
Summary: Heterogeneous intra-axial mass with partially indistinct margins and moderate contrast blending with surrounding brain tissue, complicating true tumor–edema separation."
brisc2025_test_00073_gl_ax_t1,"Texture: Predominantly heterogeneous, mixed solid signal with mild internal striations/necrotic-appearing areas; low background noise.  
Boundary: Largely well-circumscribed but with segments of indistinct, low-contrast margin where it abuts cortex/white matter; mild partial-volume blurring.  
Context: Adjacent normal gray–white matter interfaces, CSF spaces, and possible peritumoral edema/mass effect can mimic lesion signal and confuse edge delineation.  
Summary: Heterogeneous intra-axial mass with partially indistinct margins blending with edematous parenchyma near CSF spaces, making boundary segmentation challenging."
brisc2025_test_00074_gl_ax_t1,"Texture: Heterogeneous, predominantly hyperintense enhancing lesion with internal hypointense necrotic/cystic foci; mild image noise.  
Boundary: Irregular, partially ill-defined margins with subtle peripheral enhancement; moderate contrast with adjacent brain parenchyma, some blending likely from edema.  
Context: Adjacent enhancing cortical vessels/dura and surrounding edema can mimic tumor extent and confuse segmentation.  
Summary: Irregular heterogeneously enhancing mass with central necrosis and perilesional edema, with partly indistinct margins near enhancing vessels/dura."
brisc2025_test_00075_gl_ax_t1,"Texture: Heterogeneous, ring-enhancing appearance with central hypointense/necrotic core; mild background noise.  
Boundary: Outer enhancing rim relatively sharp, but peripheral margins are partially indistinct due to surrounding T1 hypointense edema and low contrast with adjacent white matter.  
Context: Nearby cortical/white-matter interfaces and enhancing vessels/sulci can mimic thin enhancing rims and confuse extent.  
Summary: Heterogeneous ring-enhancing mass with central necrosis and surrounding edema, with partially ill-defined margins near vascular/sulcal enhancement."
brisc2025_test_00076_gl_ax_t1,"Texture: Mildly heterogeneous, enhancing soft-tissue signal with subtle internal speckling; low noise overall.  
Boundary: Partly well-circumscribed but with mildly indistinct margins where it blends with adjacent cortex; moderate contrast to parenchyma.  
Context: Adjacent cortical sulci and enhancing vessels/dura can mimic lesion enhancement and confuse separation.  
Summary: Small mildly heterogeneous enhancing lesion with partially indistinct margins near cortical vessels/dura, making edge delineation challenging."
brisc2025_test_00077_gl_ax_t1,"Texture: Heterogeneous, predominantly solid with internal signal variation; minimal noise.
Boundary: Lobulated margins with partially indistinct/blurred interface to adjacent parenchyma; moderate contrast rather than crisp delineation.
Context: Adjacent deep gray nuclei and ventricular/CSF spaces have similar intensity transitions that may mimic tumor edges.
Summary: Heterogeneous lobulated intracranial mass with partly ill-defined margins near ventricles/deep nuclei, making boundary separation challenging."
